C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_13_193.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_13_193.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_13_193.jpg, 0, 1, 0, 6.461591
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_13_298.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_13_298.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_13_298.jpg, -0.3165868, 1, 0, 7.807275
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_13_403.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_13_403.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_13_403.jpg, -0.3544831, 1, 0, 8.8894
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_13_506.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_13_506.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_13_506.jpg, -0.05806146, 1, 0, 10.00663
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_13_610.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_13_610.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_13_610.jpg, 0, 0.7288454, 0, 10.91777
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_13_711.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_13_711.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_13_711.jpg, 0, 0.4300686, 0, 11.34136
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_13_812.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_13_812.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_13_812.jpg, 0, 0.1257984, 0, 11.91663
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_13_918.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_13_918.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_13_918.jpg, 0, 0.0501123, 0, 11.64857
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_020.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_020.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_020.jpg, 0, 0.3432708, 0, 11.56201
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_122.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_122.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_122.jpg, 0, 0.648036, 0, 12.0984
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_224.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_224.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_224.jpg, -0.285, 0.9492588, 0, 13.07676
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_325.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_325.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_325.jpg, -0.5806857, 1, 0, 14.04435
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_429.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_429.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_429.jpg, -0.3383227, 0.8919694, 0, 15.05306
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_534.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_534.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_534.jpg, -0.0438142, 0.5974608, 0, 15.75675
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_634.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_634.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_634.jpg, -0.3016767, 0.8421621, 0, 16.65503
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_740.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_740.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_740.jpg, -0.6161112, 1, 0, 17.58165
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_842.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_842.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_842.jpg, -0.3233356, 1, 0, 18.57058
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_14_943.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_14_943.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_14_943.jpg, -0.02346127, 0.718738, 0, 19.46671
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_046.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_046.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_046.jpg, 0, 0.4110148, 0, 19.80998
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_152.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_152.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_152.jpg, 0, 0.1126264, 0, 19.97259
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_257.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_257.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_257.jpg, -0.3178857, 0.1579773, 0, 19.6841
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_359.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_359.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_359.jpg, -0.3998958, 0.4630374, 0, 19.76447
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_468.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_468.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_468.jpg, -0.1003062, 0.1634478, 0, 19.97535
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_572.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_572.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_572.jpg, 0, 0, 0, 19.67954
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_673.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_673.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_673.jpg, 0, 0, 0, 19.51641
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_774.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_774.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_774.jpg, 0, 0.0541188, 0, 19.27686
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_880.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_880.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_880.jpg, 0, 0.3703713, 0, 19.33828
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_15_986.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_15_986.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_15_986.jpg, -0.2999919, 0.07037941, 0, 19.37855
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_16_092.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_16_092.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_16_092.jpg, -0.442321, 0, 0, 19.03631
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_16_193.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_16_193.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_16_193.jpg, -0.13333, 0, 0, 18.87576
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_16_300.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_16_300.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_16_300.jpg, 0, 0.3561234, 0, 18.94605
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_16_403.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_16_403.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_16_403.jpg, 0, 0.3603639, 0, 19.28111
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_16_509.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_16_509.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_16_509.jpg, 0, 0.05638346, 0, 19.32537
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_16_612.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_16_612.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_16_612.jpg, -0.2956767, 0, 0, 19.07174
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_16_714.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_16_714.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_16_714.jpg, -0.3253926, 0.0667911, 0, 18.80086
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_16_815.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_16_815.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_16_815.jpg, 0, 0.4207482, 0, 18.97788
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_16_918.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_16_918.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_16_918.jpg, 0, 0.1130358, 0, 19.06563
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_021.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_021.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_021.jpg, -0.0793191, 0, 0, 18.91091
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_124.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_124.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_124.jpg, -0.370413, 0, 0, 18.62384
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_232.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_232.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_232.jpg, -0.06616862, 0.2817555, 0, 18.6812
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_337.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_337.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_337.jpg, 0, 0.006826203, 0, 18.66697
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_438.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_438.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_438.jpg, 0, 0, 0, 18.42055
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_541.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_541.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_541.jpg, 0, 0.2903817, 0, 18.48554
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_642.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_642.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_642.jpg, 0, 0.4423116, 0, 18.83643
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_746.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_746.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_746.jpg, 0, 0.1429197, 0, 18.97925
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_849.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_849.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_849.jpg, -0.2733099, 0, 0, 18.7529
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_17_952.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_17_952.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_17_952.jpg, -0.04522018, 0, 0, 18.57124
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_058.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_058.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_058.jpg, 0, 0.062682, 0, 18.35266
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_160.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_160.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_160.jpg, 0, 0.3690339, 0, 18.40948
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_268.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_268.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_268.jpg, 0, 0.6687714, 0, 18.99114
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_372.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_372.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_372.jpg, 0, 0.9636255, 0, 19.85911
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_477.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_477.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_477.jpg, 0, 0.9336514, 0, 21.07715
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_581.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_581.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_581.jpg, -0.2911776, 0.6424739, 0, 21.72595
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_682.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_682.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_682.jpg, -0.591444, 0.3422075, 0, 21.87413
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_784.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_784.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_784.jpg, -0.6536563, 0.03752388, 0, 21.62195
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_887.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_887.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_887.jpg, -0.3420142, 0.3017948, 0, 21.52258
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_18_989.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_18_989.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_18_989.jpg, -0.04001112, 0.6037979, 0, 22.02827
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_19_091.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_19_091.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_19_091.jpg, 0, 0.8873234, 0, 22.72152
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_19_199.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_19_199.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_19_199.jpg, 0, 0.5686139, 0, 23.46999
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_19_299.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_19_299.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_19_299.jpg, 0, 0.2673063, 0, 23.75179
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_19_402.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_19_402.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_19_402.jpg, 0, 0, 0, 23.60613
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_19_505.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_19_505.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_19_505.jpg, 0, 0, 0, 23.37044
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_19_606.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_19_606.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_19_606.jpg, 0, 0.2681472, 0, 23.30363
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_19_710.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_19_710.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_19_710.jpg, 0, 0.5398607, 0, 23.6056
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_19_811.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_19_811.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_19_811.jpg, 0, 0.2399555, 0, 23.83455
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_19_913.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_19_913.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_19_913.jpg, 0, 0, 0, 23.67118
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_20_014.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_20_014.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_20_014.jpg, 0, 0.3043383, 0, 23.64724
C:\Users\bbest\Desktop\Data\IMG\center_2021_02_08_20_16_20_116.jpg, C:\Users\bbest\Desktop\Data\IMG\left_2021_02_08_20_16_20_116.jpg, C:\Users\bbest\Desktop\Data\IMG\right_2021_02_08_20_16_20_116.jpg, 0, 0.6085649, 0, 23.97483
